ts,role,fps,goodput_mbps,latency_ms_p50,latency_ms_p95,cpu_pct,mem_mb,temp_c,drops,tag_fail
1762027557.034982208Z,receiver,12.00,0.98,0.49,0.99,4.0,2236.6,59.5,0,0
1762027557.036172595Z,sender,12.00,0.98,NaN,NaN,4.1,2236.6,59.5,0,0
1762027557.285358848Z,receiver,16.00,1.22,0.49,0.99,7.0,2229.6,59.5,0,0
1762027557.286543642Z,sender,16.00,1.22,NaN,NaN,6.9,2229.6,59.5,0,0
1762027557.535823709Z,receiver,16.00,1.38,0.49,0.99,7.9,2230.0,59.0,0,0
1762027557.536931800Z,sender,16.00,1.38,NaN,NaN,7.9,2230.0,60.0,0,0
1762027557.786206719Z,receiver,16.00,1.20,0.49,0.99,6.9,2230.7,60.0,0,0
1762027557.787316254Z,sender,16.00,1.20,NaN,NaN,7.0,2230.7,58.4,0,0
1762027558.036703099Z,receiver,12.00,0.97,0.49,0.99,7.0,2230.0,58.4,0,0
1762027558.039036595Z,sender,16.00,1.19,NaN,NaN,6.9,2230.0,59.0,0,0
1762027558.287150429Z,receiver,16.00,1.26,0.49,0.99,4.1,2223.1,59.0,0,0
1762027558.289472591Z,sender,12.00,1.04,NaN,NaN,4.1,2223.3,59.0,0,0
1762027558.537543017Z,receiver,16.00,1.28,0.49,0.99,7.0,2223.5,59.0,0,0
1762027558.539893679Z,sender,16.00,1.28,NaN,NaN,7.9,2223.5,59.0,0,0
1762027558.787940625Z,receiver,16.00,1.22,0.49,0.99,8.8,2224.7,58.4,0,0
1762027558.790226509Z,sender,16.00,1.22,NaN,NaN,7.9,2224.7,58.4,0,0
1762027559.038359362Z,receiver,16.00,1.24,0.49,0.99,6.1,2225.4,59.5,0,0
1762027559.040627024Z,sender,16.00,1.24,NaN,NaN,6.1,2225.4,59.5,0,0
1762027559.288801900Z,receiver,12.00,1.00,0.49,0.99,5.1,2222.2,59.0,0,0
1762027559.290985877Z,sender,12.00,1.00,NaN,NaN,5.1,2222.2,57.8,0,0
1762027559.541852303Z,receiver,16.00,1.28,0.49,0.99,7.9,2222.6,59.0,0,0
1762027559.541998877Z,sender,16.00,1.28,NaN,NaN,8.0,2222.6,59.0,0,0
1762027559.792347785Z,receiver,16.00,1.24,0.49,0.99,5.1,2223.6,59.5,0,0
1762027559.792624618Z,sender,16.00,1.24,NaN,NaN,5.1,2223.6,59.5,0,0
1762027560.043183582Z,receiver,16.00,1.29,0.49,0.99,7.9,2223.6,59.5,0,0
1762027560.043263897Z,sender,16.00,1.29,NaN,NaN,7.9,2223.6,59.5,0,0
1762027560.293853087Z,receiver,12.00,1.02,0.49,0.99,16.8,2217.8,59.5,0,0
1762027560.293944142Z,sender,12.00,1.02,NaN,NaN,16.8,2217.8,59.5,0,0
1762027560.544357592Z,sender,16.00,1.28,NaN,NaN,12.0,2222.9,59.0,0,0
1762027560.544500037Z,receiver,16.00,1.28,0.50,0.99,12.0,2222.9,59.0,0,0
1762027560.794704024Z,sender,16.00,1.27,NaN,NaN,14.1,2233.0,59.5,0,0
1762027560.794907450Z,receiver,16.00,1.27,0.50,0.99,14.1,2233.0,59.5,0,0
1762027561.045215549Z,receiver,16.00,1.24,0.50,0.99,12.1,2243.5,60.0,0,0
1762027561.045401048Z,sender,16.00,1.24,NaN,NaN,12.1,2243.5,60.0,0,0
1762027561.295761244Z,sender,12.00,0.84,NaN,NaN,13.4,2258.9,60.0,0,0
1762027561.295695077Z,receiver,12.00,0.84,0.50,0.99,13.4,2258.9,60.0,0,0
1762027561.547901121Z,sender,16.00,1.31,NaN,NaN,26.5,2265.9,59.5,0,0
1762027561.548062843Z,receiver,16.00,1.31,0.50,0.99,26.0,2265.9,59.5,0,0
1762027561.798263002Z,sender,16.00,1.29,NaN,NaN,15.5,2316.4,59.5,0,0
1762027561.798545649Z,receiver,16.00,1.29,0.50,0.99,16.2,2316.4,59.5,0,0
1762027562.048545235Z,sender,16.00,1.31,NaN,NaN,10.1,2334.0,60.0,0,0
1762027562.048868679Z,receiver,16.00,1.31,0.50,0.99,10.1,2334.0,60.0,0,0
1762027562.298857287Z,sender,12.00,1.09,NaN,NaN,19.2,2363.7,60.6,0,0
1762027562.299271953Z,receiver,12.00,1.09,0.50,0.99,19.2,2363.7,60.6,0,0
1762027562.549176302Z,sender,16.00,1.22,NaN,NaN,6.0,2362.7,59.5,0,0
1762027562.549648449Z,receiver,16.00,1.22,0.50,0.99,6.0,2362.7,59.5,0,0
1762027562.799486391Z,sender,16.00,1.24,NaN,NaN,9.1,2368.7,59.0,0,0
1762027562.799984205Z,receiver,16.00,1.24,0.50,0.99,9.1,2368.3,59.0,0,0
1762027563.049825684Z,sender,16.00,1.20,NaN,NaN,10.2,2378.9,60.0,0,0
1762027563.050321758Z,receiver,16.00,1.20,0.50,0.99,10.2,2378.9,60.0,0,0
1762027563.300933999Z,receiver,12.00,1.14,0.50,0.99,22.4,2405.9,59.5,0,0
1762027563.301030906Z,sender,12.00,1.14,NaN,NaN,22.4,2405.9,59.5,0,0
1762027563.551298759Z,receiver,16.00,1.34,0.50,0.99,41.0,2454.0,59.5,0,0
1762027563.551429407Z,sender,16.00,1.34,NaN,NaN,41.0,2454.0,59.5,0,0
1762027563.801757463Z,receiver,16.00,1.25,0.50,0.99,62.0,2479.1,62.2,0,0
1762027563.802987535Z,sender,16.00,1.25,NaN,NaN,62.0,2479.1,62.2,0,0
1762027564.052464983Z,receiver,16.00,1.31,0.50,0.99,60.0,2511.2,61.7,0,0
1762027564.054879886Z,sender,16.00,1.31,NaN,NaN,60.0,2511.9,61.7,0,0
1762027564.303216543Z,receiver,12.00,1.10,0.50,0.99,91.0,2550.8,62.2,0,0
1762027564.305846594Z,sender,12.00,1.10,NaN,NaN,91.2,2551.1,62.2,0,0
1762027564.553671474Z,receiver,16.00,1.14,0.50,0.99,97.0,2584.9,63.3,0,0
1762027564.556255710Z,sender,16.00,1.14,NaN,NaN,97.0,2586.1,64.4,0,0
1762027564.804117905Z,receiver,16.00,1.34,0.50,1.03,97.0,2601.6,64.4,0,0
1762027564.806673196Z,sender,16.00,1.34,NaN,NaN,97.0,2601.6,63.9,0,0
1762027565.054534189Z,receiver,16.00,1.34,0.50,1.03,99.0,2642.4,63.3,0,0
1762027565.057055406Z,sender,16.00,1.34,NaN,NaN,99.0,2642.4,63.9,0,0
1762027565.306467066Z,receiver,12.00,0.85,0.50,1.03,97.1,2664.7,63.3,0,0
1762027565.307384212Z,sender,16.00,1.29,NaN,NaN,97.0,2664.7,63.3,0,0
1762027565.556913316Z,receiver,16.00,1.19,0.51,1.03,99.0,2679.9,65.6,0,0
1762027565.557731389Z,sender,12.00,0.75,NaN,NaN,99.0,2679.9,65.6,0,0
1762027565.807359029Z,receiver,16.00,1.34,0.51,1.10,94.9,2692.0,65.0,0,0
1762027565.808090806Z,sender,16.00,1.34,NaN,NaN,95.0,2692.0,65.0,0,0
1762027566.057741299Z,receiver,16.00,1.36,0.51,1.10,98.1,2700.2,65.0,0,0
1762027566.063764844Z,sender,16.00,1.36,NaN,NaN,98.0,2700.2,65.6,0,0
1762027566.308324849Z,receiver,12.00,0.90,0.51,1.10,97.9,2677.3,66.1,0,0
1762027566.314443042Z,sender,16.00,1.16,NaN,NaN,98.0,2677.2,66.7,0,0
1762027566.559259955Z,receiver,16.00,1.19,0.51,1.14,98.0,2692.7,65.0,0,0
1762027566.565207092Z,sender,12.00,0.93,NaN,NaN,98.0,2692.7,65.6,0,0
1762027566.809821672Z,receiver,16.00,1.32,0.51,1.14,98.0,2698.5,66.7,0,0
1762027566.815775365Z,sender,16.00,1.32,NaN,NaN,98.0,2698.5,65.6,0,0
1762027567.060330872Z,receiver,16.00,1.29,0.51,1.15,99.0,2696.5,66.1,0,0
1762027567.066199898Z,sender,16.00,1.29,NaN,NaN,99.0,2696.5,66.1,0,0
1762027567.333906256Z,sender,16.00,1.32,NaN,NaN,92.5,2698.9,66.7,0,0
1762027567.333932626Z,receiver,16.00,1.32,0.51,1.22,92.6,2698.9,66.7,0,0
1762027567.584626551Z,sender,16.00,1.12,NaN,NaN,95.0,2754.3,66.7,0,0
1762027567.584642903Z,receiver,16.00,1.12,0.51,1.22,95.0,2754.3,66.7,0,0
1762027567.835163347Z,receiver,12.00,1.14,0.51,1.22,98.0,2671.9,67.2,0,0
1762027567.835287013Z,sender,12.00,1.14,NaN,NaN,98.0,2671.9,67.2,0,0
1762027568.085792088Z,receiver,16.00,1.30,0.51,1.22,98.0,2670.2,66.7,0,0
1762027568.087226012Z,sender,16.00,1.30,NaN,NaN,98.0,2670.2,67.2,0,0
1762027568.336347647Z,receiver,16.00,1.09,0.51,1.22,99.0,2679.4,67.2,0,0
1762027568.337725200Z,sender,16.00,1.09,NaN,NaN,99.0,2679.4,67.2,0,0
1762027568.586887558Z,receiver,16.00,1.37,0.51,1.24,98.0,2641.5,66.1,0,0
1762027568.588088889Z,sender,16.00,1.37,NaN,NaN,98.0,2641.5,66.1,0,0
1762027568.838621041Z,receiver,16.00,1.15,0.51,1.29,97.1,2653.4,67.2,0,0
1762027568.838629467Z,sender,16.00,1.15,NaN,NaN,97.0,2653.4,67.2,0,0
1762027569.089008565Z,sender,12.00,1.15,NaN,NaN,94.1,2665.4,67.8,0,0
1762027569.091878578Z,receiver,12.00,1.15,0.51,1.29,94.1,2665.4,67.8,0,0
1762027569.339426369Z,sender,16.00,1.34,NaN,NaN,96.9,2575.6,68.3,0,0
1762027569.342672585Z,receiver,16.00,1.34,0.51,1.29,96.9,2575.6,68.3,0,0
1762027569.589909913Z,sender,16.00,1.06,NaN,NaN,98.0,2577.1,68.3,0,0
1762027569.593276593Z,receiver,16.00,1.06,0.52,1.33,98.0,2577.1,68.3,0,0
1762027569.840291310Z,sender,16.00,1.36,NaN,NaN,96.9,2584.1,68.3,0,0
1762027569.844311359Z,receiver,16.00,1.36,0.52,1.35,96.8,2584.1,68.3,0,0
1762027570.090745282Z,sender,12.00,1.05,NaN,NaN,92.0,2579.4,68.8,0,0
1762027570.095467274Z,receiver,12.00,1.05,0.52,1.35,92.1,2579.4,68.3,0,0
1762027570.341190183Z,sender,16.00,1.28,NaN,NaN,98.0,2574.2,67.8,0,0
1762027570.346142100Z,receiver,16.00,1.28,0.52,1.35,98.0,2574.2,68.3,0,0
1762027570.593642950Z,sender,16.00,1.11,NaN,NaN,97.0,2550.0,68.3,0,0
1762027570.596812611Z,receiver,16.00,1.11,0.52,1.35,97.0,2550.0,68.8,0,0
1762027570.844079443Z,sender,16.00,1.30,NaN,NaN,95.0,2546.7,68.3,0,0
1762027570.848324343Z,receiver,16.00,1.30,0.52,1.35,95.0,2547.1,68.8,0,0
1762027571.094481901Z,sender,12.00,1.12,NaN,NaN,91.1,2541.4,69.4,0,0
1762027571.099173504Z,receiver,12.00,1.12,0.52,1.35,91.0,2541.4,68.8,0,0
1762027571.344909676Z,sender,16.00,1.11,NaN,NaN,96.0,2542.7,68.8,0,0
1762027571.349767612Z,receiver,16.00,1.11,0.52,1.35,96.0,2542.7,67.8,0,0
1762027571.595359433Z,sender,16.00,1.31,NaN,NaN,96.9,2536.8,68.3,0,0
1762027571.600354554Z,receiver,16.00,1.31,0.52,1.44,97.0,2536.8,67.2,0,0
1762027571.845840744Z,sender,16.00,1.17,NaN,NaN,99.0,2564.1,68.8,0,0
1762027571.851260883Z,receiver,16.00,1.17,0.52,1.62,99.0,2568.4,69.4,0,0
1762027572.096222336Z,sender,12.00,1.14,NaN,NaN,95.1,2575.8,69.4,0,0
1762027572.102133937Z,receiver,12.00,1.14,0.52,1.62,95.0,2575.8,68.8,0,0
1762027572.346669504Z,sender,16.00,1.12,NaN,NaN,96.9,2600.4,69.9,0,0
1762027572.364211455Z,receiver,16.00,1.12,0.52,1.73,97.1,2600.8,68.3,0,0
1762027572.597083616Z,sender,16.00,1.29,NaN,NaN,100.0,2609.5,69.4,0,0
1762027572.614946623Z,receiver,16.00,1.29,0.52,1.77,100.0,2609.5,69.4,0,0
1762027572.847701098Z,sender,16.00,1.30,NaN,NaN,100.0,2615.8,69.9,0,0
1762027572.865540105Z,receiver,16.00,1.30,0.52,1.77,99.0,2615.8,69.9,0,0
1762027573.098164230Z,sender,12.00,1.00,NaN,NaN,97.0,2623.0,69.9,0,0
1762027573.116115570Z,receiver,16.00,1.34,0.53,1.87,98.0,2623.8,69.9,0,0
1762027573.351811322Z,sender,16.00,1.53,NaN,NaN,100.0,2647.6,71.1,0,0
1762027573.366870556Z,receiver,12.00,1.19,0.53,1.90,100.0,2648.4,69.9,0,0
1762027573.602255383Z,sender,16.00,1.42,NaN,NaN,100.0,2661.3,69.9,0,0
1762027573.617451672Z,receiver,16.00,1.42,0.53,1.90,100.0,2661.3,69.9,0,0
1762027573.852664295Z,sender,16.00,1.25,NaN,NaN,100.0,2676.2,70.5,0,0
1762027573.868279028Z,receiver,16.00,1.25,0.53,1.90,100.0,2676.5,70.5,0,0
1762027574.103781041Z,sender,16.00,1.18,NaN,NaN,99.0,2702.5,71.1,0,0
1762027574.118868275Z,receiver,16.00,1.18,0.53,2.04,99.0,2702.5,70.5,0,0
1762027574.354236846Z,sender,12.00,0.99,NaN,NaN,100.0,2669.7,70.5,0,0
1762027574.369750635Z,receiver,12.00,0.99,0.53,2.11,100.0,2672.6,70.5,0,0
1762027574.604667466Z,sender,16.00,1.31,NaN,NaN,74.0,2698.2,69.9,0,0
1762027574.620365662Z,receiver,16.00,1.31,0.53,2.18,73.0,2698.2,70.5,0,0
1762027574.855037660Z,sender,16.00,1.18,NaN,NaN,79.6,2725.3,70.5,0,0
1762027574.870918634Z,receiver,16.00,1.18,0.53,2.18,78.8,2729.2,71.1,0,0
1762027575.105486911Z,sender,16.00,1.41,NaN,NaN,78.2,2768.0,70.5,0,0
1762027575.121360033Z,receiver,16.00,1.41,0.53,2.18,78.0,2772.3,69.9,0,0
1762027575.359729917Z,sender,12.00,0.98,NaN,NaN,76.8,2791.5,70.5,0,0
1762027575.371881619Z,receiver,16.00,1.17,0.53,2.18,78.6,2791.5,68.8,0,0
1762027575.610287189Z,sender,16.00,1.24,NaN,NaN,83.2,2793.4,69.4,0,0
1762027575.622432132Z,receiver,12.00,1.05,0.53,2.18,82.2,2794.2,70.5,0,0
1762027575.863803530Z,sender,16.00,1.32,NaN,NaN,76.8,2795.0,70.5,0,0
1762027575.873034588Z,receiver,16.00,1.32,0.53,2.19,75.8,2795.4,70.5,0,0
1762027576.115883245Z,sender,16.00,1.21,NaN,NaN,78.2,2795.0,71.1,0,0
1762027576.123550825Z,receiver,16.00,1.21,0.53,2.19,78.8,2795.0,70.5,0,0
1762027576.366512612Z,sender,12.00,0.81,NaN,NaN,77.0,2793.7,71.1,0,0
1762027576.374093878Z,receiver,16.00,1.24,0.53,2.28,77.0,2793.7,70.5,0,0
1762027576.617073054Z,sender,16.00,1.46,NaN,NaN,78.8,2794.8,70.5,0,0
1762027576.624657005Z,receiver,12.00,1.03,0.54,2.29,79.8,2794.8,70.5,0,0
1762027576.867548589Z,sender,16.00,1.30,NaN,NaN,64.3,2658.0,71.1,0,0
1762027576.875051984Z,receiver,16.00,1.30,0.54,2.29,62.6,2658.0,71.1,0,0
1762027577.117980199Z,sender,16.00,1.23,NaN,NaN,53.0,2652.4,69.4,0,0
1762027577.125431317Z,receiver,16.00,1.23,0.54,2.29,52.0,2653.1,70.5,0,0
1762027577.368406367Z,sender,16.00,1.22,NaN,NaN,3.0,2653.2,68.8,0,0
1762027579.382260496Z,sender,48.00,3.78,NaN,NaN,12.3,2657.2,69.4,0,0
1762027579.383752456Z,receiver,64.00,5.00,0.54,2.55,11.3,2657.2,69.4,0,0
1762027579.632812745Z,sender,12.00,1.07,NaN,NaN,96.0,2673.6,69.4,0,0
1762027579.634167057Z,receiver,12.00,1.07,0.54,2.55,96.0,2673.6,68.8,0,0
1762027579.883271456Z,sender,16.00,1.29,NaN,NaN,99.0,2690.8,70.5,0,0
1762027579.884542103Z,receiver,16.00,1.29,0.54,2.74,99.0,2690.8,69.9,0,0
1762027580.133846855Z,sender,16.00,1.32,NaN,NaN,99.0,2697.8,70.5,0,0
1762027580.134985150Z,receiver,16.00,1.32,0.54,2.74,99.0,2697.8,70.5,0,0
1762027580.384253515Z,sender,16.00,1.31,NaN,NaN,99.0,2682.6,69.9,0,0
1762027580.387783972Z,receiver,16.00,1.31,0.54,2.74,99.0,2682.6,71.1,0,0
1762027580.634781175Z,sender,16.00,1.09,NaN,NaN,100.0,2704.5,71.1,0,0
1762027580.638204540Z,receiver,16.00,1.09,0.55,2.76,100.0,2704.5,71.6,0,0
1762027580.885269483Z,sender,12.00,1.09,NaN,NaN,100.0,2652.1,71.6,0,0
1762027580.888671588Z,receiver,12.00,1.09,0.55,2.76,100.0,2652.5,71.6,0,0
1762027581.135861033Z,sender,16.00,1.30,NaN,NaN,98.0,2666.3,71.6,0,0
1762027581.139150324Z,receiver,16.00,1.30,0.55,2.76,98.0,2666.3,71.6,0,0
1762027581.386637103Z,sender,16.00,1.12,NaN,NaN,97.0,2514.7,71.6,0,0
1762027581.389542339Z,receiver,16.00,1.12,0.55,2.76,97.0,2514.7,71.6,0,0
1762027581.637240877Z,sender,16.00,1.29,NaN,NaN,96.0,2529.1,70.5,0,0
1762027581.640393687Z,receiver,12.00,1.08,0.55,2.77,96.0,2529.1,72.7,0,0
1762027581.887981429Z,sender,12.00,0.85,NaN,NaN,90.7,2540.3,71.6,0,0
1762027581.890927758Z,receiver,16.00,1.06,0.55,2.83,90.7,2540.7,71.6,0,0
1762027582.138978852Z,sender,16.00,1.37,NaN,NaN,97.0,2530.8,71.6,0,0
1762027582.141430274Z,receiver,16.00,1.37,0.55,2.90,97.0,2531.1,72.7,0,0
1762027582.400560909Z,receiver,16.00,1.29,0.55,2.90,95.2,2588.7,72.2,0,0
1762027582.400625927Z,sender,16.00,1.29,NaN,NaN,95.2,2588.7,72.2,0,0
1762027582.651060112Z,receiver,16.00,1.26,0.55,2.90,100.0,2626.2,72.2,0,0
1762027582.651083520Z,sender,16.00,1.26,NaN,NaN,100.0,2626.2,72.2,0,0
1762027582.901472761Z,receiver,12.00,1.13,0.55,2.90,93.0,2607.4,72.2,0,0
1762027582.903948201Z,sender,12.00,1.13,NaN,NaN,93.0,2607.4,72.2,0,0
1762027583.151906077Z,receiver,16.00,1.10,0.56,3.15,97.0,2619.8,71.6,0,0
1762027583.154701869Z,sender,16.00,1.10,NaN,NaN,97.0,2619.8,71.6,0,0
1762027583.402539932Z,receiver,16.00,1.32,0.56,3.15,98.0,2612.3,71.6,0,0
1762027583.405397316Z,sender,16.00,1.32,NaN,NaN,98.0,2613.1,71.6,0,0
1762027583.653074602Z,receiver,16.00,1.33,0.56,3.15,99.0,2638.5,73.2,0,0
1762027583.655859338Z,sender,16.00,1.33,NaN,NaN,99.0,2638.5,73.2,0,0
1762027583.903612086Z,receiver,16.00,1.58,0.56,3.23,98.0,2640.5,73.2,0,0
1762027583.906385952Z,sender,16.00,1.58,NaN,NaN,98.0,2641.2,72.7,0,0
1762027584.154079091Z,receiver,12.00,0.57,0.56,3.23,98.0,2636.9,73.2,0,0
1762027584.156819439Z,sender,12.00,0.57,NaN,NaN,98.0,2636.9,73.2,0,0
1762027584.404478783Z,receiver,16.00,1.41,0.56,3.33,96.9,2636.9,73.2,0,0
1762027584.407315945Z,sender,16.00,1.41,NaN,NaN,96.9,2636.9,73.2,0,0
1762027584.654934826Z,receiver,16.00,1.57,0.56,3.35,97.0,2641.6,73.2,0,0
1762027584.657750915Z,sender,16.00,1.57,NaN,NaN,97.0,2641.6,73.8,0,0
1762027584.905373944Z,receiver,16.00,1.07,0.57,3.53,94.1,2640.0,73.2,0,0
1762027584.908611791Z,sender,16.00,1.07,NaN,NaN,94.1,2640.0,72.7,0,0
1762027585.155867119Z,receiver,12.00,1.15,0.57,3.53,94.0,2640.3,73.2,0,0
1762027585.159894724Z,sender,12.00,1.15,NaN,NaN,93.9,2640.3,73.8,0,0
1762027585.406328332Z,receiver,16.00,1.09,0.57,3.53,100.0,2639.2,74.3,0,0
1762027585.410470344Z,sender,16.00,1.09,NaN,NaN,100.0,2639.2,74.3,0,0
1762027585.656767601Z,receiver,16.00,1.30,0.57,3.53,99.0,2639.2,73.2,0,0
1762027585.660976354Z,sender,16.00,1.30,NaN,NaN,99.0,2639.2,74.3,0,0
1762027585.908196665Z,receiver,16.00,1.36,0.58,3.53,93.9,2592.9,73.8,0,0
1762027585.911695178Z,sender,16.00,1.36,NaN,NaN,93.8,2592.9,73.8,0,0
1762027586.158686695Z,receiver,12.00,0.97,0.58,3.53,100.0,2594.0,74.3,0,0
1762027586.162568448Z,sender,12.00,0.97,NaN,NaN,100.0,2594.0,74.3,0,0
1762027586.409161800Z,receiver,16.00,1.16,0.58,3.53,99.0,2613.5,74.9,0,0
1762027586.413107220Z,sender,16.00,1.16,NaN,NaN,99.0,2613.5,74.3,0,0
1762027586.659635165Z,receiver,16.00,1.39,0.58,3.53,99.0,2636.5,74.3,0,0
1762027586.663543585Z,sender,16.00,1.39,NaN,NaN,99.0,2636.5,73.2,0,0
1762027586.910330251Z,receiver,16.00,1.19,0.58,3.53,100.0,2660.3,73.8,0,0
1762027586.914424967Z,sender,16.00,1.19,NaN,NaN,100.0,2660.3,74.3,0,0
1762027587.160961839Z,receiver,12.00,1.02,0.58,3.53,100.0,2668.4,74.9,0,0
1762027587.165875758Z,sender,12.00,1.02,NaN,NaN,100.0,2668.4,74.3,0,0
1762027587.411450633Z,receiver,16.00,1.19,0.58,3.53,99.0,2666.0,74.3,0,0
1762027587.425478482Z,sender,16.00,1.19,NaN,NaN,99.0,2666.0,74.3,0,0
1762027587.661918130Z,receiver,16.00,1.23,0.59,3.53,99.0,2689.5,75.4,0,0
1762027587.675958572Z,sender,16.00,1.23,NaN,NaN,99.0,2689.5,74.3,0,0
1762027587.912582535Z,receiver,16.00,1.47,0.59,3.57,97.0,2702.0,73.8,0,0
1762027587.926484662Z,sender,16.00,1.47,NaN,NaN,97.0,2702.0,74.3,0,0
1762027588.162987701Z,receiver,12.00,0.81,0.59,3.57,100.0,2710.6,74.9,0,0
1762027588.183856336Z,sender,16.00,1.25,NaN,NaN,99.0,2710.6,75.4,0,0
1762027588.413413238Z,receiver,16.00,1.25,0.59,3.57,97.0,2720.6,74.9,0,0
1762027588.434354837Z,sender,12.00,0.82,NaN,NaN,98.0,2724.5,74.9,0,0
1762027588.663823868Z,receiver,16.00,1.28,0.60,3.58,98.0,2740.0,75.4,0,0
1762027588.684823596Z,sender,16.00,1.28,NaN,NaN,98.0,2740.8,75.4,0,0
1762027588.914254591Z,receiver,16.00,1.28,0.60,3.58,99.0,2756.5,74.9,0,0
1762027588.935306596Z,sender,16.00,1.28,NaN,NaN,99.0,2757.2,76.0,0,0
1762027589.164917907Z,receiver,12.00,1.09,0.61,3.63,100.0,2784.0,75.4,0,0
1762027589.185967062Z,sender,16.00,1.29,NaN,NaN,100.0,2785.5,75.4,0,0
1762027589.415318003Z,receiver,16.00,1.29,0.61,3.63,99.0,2706.6,74.9,0,0
1762027589.438260284Z,sender,16.00,1.29,NaN,NaN,99.0,2706.6,76.0,0,0
1762027589.665701747Z,receiver,16.00,1.30,0.62,3.63,100.0,2682.4,75.4,0,0
1762027589.688738973Z,sender,12.00,1.10,NaN,NaN,100.0,2682.8,75.4,0,0
1762027589.916101769Z,receiver,16.00,1.07,0.62,3.63,97.0,2685.5,74.3,0,0
1762027589.943847451Z,sender,16.00,1.07,NaN,NaN,97.0,2685.5,76.6,0,0
1762027590.167745384Z,receiver,16.00,1.37,0.62,3.63,99.0,2580.2,75.4,0,0
1762027590.194260179Z,sender,16.00,1.37,NaN,NaN,99.0,2580.6,76.0,0,0
1762027590.418196427Z,receiver,12.00,0.86,0.62,3.63,94.0,2586.3,76.0,0,0
1762027590.444767481Z,sender,16.00,1.35,NaN,NaN,93.9,2587.1,74.9,0,0
1762027590.670066172Z,receiver,16.00,1.33,0.62,3.63,99.0,2598.8,75.4,0,0
1762027590.695288821Z,sender,12.00,0.85,NaN,NaN,99.0,2598.8,76.0,0,0
1762027590.923837840Z,receiver,16.00,1.34,0.63,3.63,97.0,2607.7,76.0,0,0
1762027590.945755494Z,sender,16.00,1.34,NaN,NaN,97.0,2609.2,74.9,0,0
1762027591.174525422Z,receiver,16.00,1.29,0.63,3.65,98.0,2605.5,76.0,0,0
1762027591.196282557Z,sender,16.00,1.29,NaN,NaN,98.0,2606.3,76.0,0,0
1762027591.428133149Z,receiver,12.00,1.09,0.63,3.65,99.0,2638.3,76.0,0,0
1762027591.447323529Z,sender,16.00,1.28,NaN,NaN,99.0,2650.8,76.6,0,0
1762027591.678672695Z,receiver,16.00,1.07,0.63,3.65,99.0,2677.0,76.0,0,0
1762027591.698021408Z,sender,12.00,0.89,NaN,NaN,99.0,2688.3,76.0,0,0
1762027591.931834237Z,receiver,16.00,1.35,0.63,3.65,99.0,2714.8,76.6,0,0
1762027591.948523917Z,sender,16.00,1.35,NaN,NaN,99.0,2715.6,76.0,0,0
1762027592.182261786Z,receiver,16.00,1.36,0.63,3.65,100.0,2726.0,76.6,0,0
1762027592.199023947Z,sender,16.00,1.36,NaN,NaN,100.0,2726.4,74.9,0,0
1762027592.432742538Z,receiver,12.00,0.94,0.63,3.65,99.0,2749.0,76.6,0,0
1762027592.449561273Z,sender,16.00,1.15,NaN,NaN,99.0,2752.5,77.1,0,0
1762027592.683629698Z,receiver,16.00,1.33,0.63,3.65,97.0,2768.7,76.0,0,0
1762027592.700065952Z,sender,12.00,1.12,NaN,NaN,97.0,2768.4,75.4,0,0
1762027592.934101932Z,receiver,16.00,1.30,0.64,3.65,99.0,2768.4,77.1,0,0
1762027592.950688223Z,sender,16.00,1.30,NaN,NaN,99.0,2768.4,76.6,0,0
1762027593.184582613Z,receiver,16.00,1.08,0.64,3.65,100.0,2773.1,77.1,0,0
1762027593.201221682Z,sender,16.00,1.08,NaN,NaN,100.0,2774.7,76.6,0,0
1762027593.435289609Z,receiver,12.00,1.12,0.64,3.74,100.0,2786.0,77.1,0,0
1762027593.451781530Z,sender,16.00,1.31,NaN,NaN,100.0,2786.0,76.6,0,0
1762027593.685745364Z,receiver,16.00,1.29,0.64,3.74,100.0,2792.2,76.6,0,0
1762027593.702357841Z,sender,12.00,1.09,NaN,NaN,100.0,2792.2,76.0,0,0
1762027593.939796392Z,receiver,16.00,1.57,0.64,3.74,100.0,2796.5,77.1,0,0
1762027593.952914911Z,sender,16.00,1.57,NaN,NaN,100.0,2796.4,77.1,0,0
1762027594.190432094Z,receiver,16.00,0.77,0.64,3.74,97.0,2740.8,77.1,0,0
1762027594.203441854Z,sender,16.00,0.77,NaN,NaN,97.0,2740.8,77.1,0,0
1762027594.443825774Z,receiver,16.00,1.54,0.65,3.74,99.0,2747.5,76.0,0,0
1762027594.453964186Z,sender,16.00,1.54,NaN,NaN,99.0,2749.0,77.1,0,0
1762027594.694506365Z,receiver,12.00,1.15,0.65,3.74,100.0,2754.9,76.0,0,0
1762027594.706528386Z,sender,16.00,1.32,NaN,NaN,99.0,2754.9,76.0,0,0
1762027594.945006994Z,receiver,16.00,1.31,0.65,3.74,97.0,2760.8,77.1,0,0
1762027594.957245903Z,sender,12.00,1.15,NaN,NaN,97.0,2761.6,77.7,0,0
1762027595.195481866Z,receiver,16.00,1.25,0.66,3.74,99.0,2770.4,78.2,0,0
1762027595.207832089Z,sender,16.00,1.25,NaN,NaN,99.0,2747.8,76.6,0,0
1762027595.445907219Z,receiver,16.00,1.29,0.66,3.74,91.1,2757.8,76.6,0,0
1762027595.458348220Z,sender,16.00,1.29,NaN,NaN,92.0,2757.8,77.1,0,0
